k	rt_srk	rt_esrk	rt_hb_double_inexact	rt_hb_opt_beta	rt_hb_beta_0.1	rt_hb_beta_0.2	rt_hb_beta_0.3	rt_hb_beta_0.4	rt_hb_beta_0.5	rt_hb_beta_0.6	res_srk	res_esrk	res_hb_double_inexact	res_hb_opt_beta	res_hb_beta_0.1	res_hb_beta_0.2	res_hb_beta_0.3	res_hb_beta_0.4	res_hb_beta_0.5	res_hb_beta_0.6
200001	1.83833744899998	7.49675329399992	2.91979892399999	7.68297243999978	3.01644727199998	2.72606831099998	2.64910363799996	2.62997512600003	2.62826716600002	2.62721841499995	0.0110260818241235	0.00618807016803465	0.00766273789785666	0.00549568593498118	0.0108621047683099	0.0101801751117716	0.0091314312012935	0.0082477318654984	0.00844902572801638	0.143727655954573
210001	1.93487971799998	7.88253823799993	3.07203759699996	8.08080137299973	3.17479407499997	2.86993137999997	2.78857360799998	2.76899580900005	2.76665840200005	2.76586946299994	0.0106569067574494	0.0053959025096376	0.00671644170285483	0.00500466115338524	0.0102498271105452	0.00920658897780398	0.00827094025496888	0.00724420420985738	0.00650375761511944	0.154280260416379
220001	2.03051144999998	8.27340619799999	3.22336146999995	8.47763948199962	3.33219666699998	3.01320938899997	2.92784693799999	2.90752705600006	2.90532870800007	2.90377274899996	0.0110233717708909	0.0054912117226188	0.00715583890693074	0.00502272110437903	0.0104214874946571	0.00932288887841407	0.00827164853493755	0.0071809964432381	0.00602367814946752	0.149830512768093
230001	2.12222114599998	8.64796288299997	3.36900303099996	8.85295299199961	3.48459646799997	3.15141746099998	3.061290269	3.04065636500007	3.03837410400008	3.03649121499997	0.0109470894892857	0.00546544290326186	0.00654399049079213	0.00497936665057995	0.00972487137429885	0.00875497718227462	0.00764831441519996	0.00668255910916444	0.00562978889113265	0.167803360683541
240001	2.21412171299999	9.02613959399988	3.51471093099995	9.22598237399962	3.63560486799997	3.28823598099998	3.194422161	3.17287562500006	3.17163221700011	3.16935119399998	0.0106483302519239	0.00536245012565714	0.00657722062561229	0.00613439794815595	0.00976550891266343	0.0089391016807625	0.00780644311296272	0.00680084205201815	0.00557839699511615	0.156496960221486
250001	2.30784421500001	9.40447088699978	3.66355207299995	9.60579085699954	3.79021092599997	3.42881425099999	3.330966173	3.30902351500006	3.30767947400011	3.30461731399997	0.0102213008475661	0.00507631050659408	0.00652662830904016	0.00462657397045326	0.00920068195390693	0.00842268150592163	0.00762247369726001	0.00625910472706748	0.00576167632561504	0.190382989505076
260001	2.40230777199999	9.79589050599981	3.81370700099995	9.99091058599956	3.94703004599994	3.57064830600001	3.46895093099999	3.44584288600006	3.44468207800012	3.44192864999996	0.00984342822287448	0.0049811412893585	0.0063094591869845	0.00423820975560214	0.00884697513738346	0.00809170273531496	0.00702395672002827	0.00600080907821889	0.00550861306249607	0.144839981802112
270001	2.49495023900001	10.1673094539998	3.96036717299996	10.3601399779996	4.09982911599994	3.70971153300001	3.60406197699999	3.58007504600007	3.57945219600012	3.57590445899994	0.0115147696088147	0.00433430252467268	0.00597046217343655	0.0044567471373838	0.00948980959347302	0.00819699755980825	0.00720445322444947	0.00601865228211101	0.00611780452146946	0.139316350792706
280001	2.589311354	10.5454556289998	4.11070903099997	10.7358435519995	4.25551340899992	3.85170209500001	3.74199777199999	3.71701740400007	3.71618901100012	3.71299038299993	0.00951103188132359	0.00455815563510331	0.00605846052805676	0.00487340741914681	0.00864844282214262	0.00767601142020712	0.00669232430629758	0.00560873805798383	0.0058025497913142	0.174086377106988
290001	2.68289500700002	10.9311092889998	4.25903419999995	11.1161297409996	4.4097662719999	3.99186308100001	3.87787587899997	3.85291750500004	3.85156770500013	3.84841417299993	0.00891156268949988	0.00500643667197997	0.00617381695591851	0.00485066734813528	0.00819597906674074	0.00736892092410643	0.00636603780367007	0.00526432725601593	0.00515290085926652	0.171718402455659
