k	rt_srk	rt_esrk	rt_hb_double_inexact	rt_hb_opt_beta	rt_hb_beta_0.1	rt_hb_beta_0.2	rt_hb_beta_0.3	rt_hb_beta_0.4	rt_hb_beta_0.5	rt_hb_beta_0.6	res_srk	res_esrk	res_hb_double_inexact	res_hb_opt_beta	res_hb_beta_0.1	res_hb_beta_0.2	res_hb_beta_0.3	res_hb_beta_0.4	res_hb_beta_0.5	res_hb_beta_0.6
440001	2.84495896399997	9.21649599999963	4.89806150800002	5.14823480299991	4.49729272100001	4.04918317900009	3.9237021890001	3.89882082399992	3.89061000999995	3.89474710200003	0.00597710797130803	0.00614244279329232	0.00567821328241595	0.00535805251192017	0.00641164783369978	0.00707467040206059	0.0079812243868049	0.00897858234251614	0.0130508352494978	0.655593052742328
450001	2.90980080099998	9.46141596099955	5.00972184300006	5.25721296099991	4.60010745100007	4.1414876780001	4.0136953280001	3.9884012169999	3.97997887999995	3.98387343500005	0.00729530792318746	0.00732523913166603	0.00720637777561051	0.00614683904514568	0.00763262965030582	0.00805843573002114	0.00861777946683816	0.00920414006984998	0.0146443434696713	0.669383145341596
460001	2.975766068	9.70792581199954	5.12318116100007	5.36715457099993	4.70466852000006	4.2360204400001	4.1056771920001	4.07976043999991	4.07103112599993	4.07483306800007	0.00536081888750823	0.00522467399913681	0.00494226908609642	0.0042903740982987	0.0056791956476039	0.00633003101828581	0.00761790115436367	0.0101746025124387	0.0190326559981019	0.673825505335112
470001	3.04266305000003	9.95726304799951	5.24433133400004	5.48002714699989	4.81016730300002	4.33293265400008	4.19764607800008	4.17092351199995	4.16449532599992	4.16581879700006	0.00581082241836863	0.00597012658953606	0.00556902682882471	0.00503765124483332	0.00619755797191947	0.00680633998443115	0.00781659780058256	0.00970212573996126	0.014512212113224	4.98333895739074
480001	3.10717387200003	10.1920331269995	5.35524025600004	5.60402562599991	4.91173493400005	4.42419584400012	4.28677070000007	4.25978031399992	4.25286134199999	4.25417555300007	0.00520904135852286	0.00502879198183282	0.00524086344412243	0.00430394057377241	0.00548942186002759	0.00606942725090261	0.00718081592359244	0.00916994436186811	0.0131117308916195	73560230868.5089
490001	3.17324995900002	10.4376539789995	5.46943953099999	5.7137917919999	5.01631370900005	4.51821863100012	4.37866699100004	4.35124561299994	4.34379939699999	4.34574925400009	0.00724074270182018	0.00730885328504001	0.00673179413863169	0.00598318894718012	0.00718701690561383	0.0073250497048992	0.00799921737782186	0.0103990535232055	0.0190170801011777	5.83316909090511e+24
500001	3.23974236300001	10.6862277339996	5.58414938299997	5.82707057299989	5.12208750700004	4.6140020980001	4.47170757800008	4.44326098899999	4.43556559100003	4.43824779500008	0.00715268915628499	0.00730685337695941	0.00667411172627609	0.00591014703391439	0.00694793888863098	0.00663098871827258	0.00617422965484739	0.00599556550992269	0.00946341328902555	5.07455098828733e+39
510001	3.30544649900001	10.9230377429996	5.69793252199997	5.95047611099991	5.22626135800003	4.70751478500012	4.56337716400008	4.53458015099999	4.52643666900006	4.52973339400011	0.00519816493811166	0.00506620815613242	0.00480993198424081	0.00416624115009489	0.00511294954158391	0.00499049531880421	0.00483923231160796	0.00525465057080488	0.00956176722873451	1.67952174293091e+53
520001	3.37139674300001	11.1751487259995	5.811414248	6.05898308999993	5.33118157099998	4.80134678600012	4.65484810000008	4.62568673699999	4.61722115700003	4.62070073100012	0.00566246068170267	0.00554997736026087	0.00540035688416156	0.00434949877470049	0.00571656104921183	0.00581035127934133	0.00586858272427017	0.00557845333052865	0.00484825463798837	2.45110082560736e+68
530001	3.43618380700002	11.4137519369995	5.92276298100002	6.17504634099997	5.43367037199998	4.89357529100014	4.74502336500004	4.71491341299993	4.706313235	4.71028274900013	0.00697459752148569	0.00701415823992736	0.00644133376766164	0.00554209093205885	0.0072250585127474	0.00741315110234545	0.00765179541318428	0.00876839000507114	0.0173847196943187	2.11739008996791e+82
540001	3.50232441800001	11.6613926059995	6.03695371900001	6.29261322999991	5.53857127799999	4.98802906200011	4.83712306000005	4.80666472799992	4.79743458900004	4.80203738600016	0.00511419792770972	0.00501283343492428	0.00482309116176133	0.00417302035022053	0.00507838358398244	0.00510374668360998	0.00520040558644441	0.00558884085047346	0.0075061230996152	1.06569542239511e+98
550001	3.56693385700001	11.8585978559995	6.14777822499997	6.40762514599994	5.640379682	5.08028407400014	4.92731276200006	4.89588579699996	4.88669307000005	4.8916685710002	0.00692233617227943	0.00685410917244631	0.00659613779547366	0.00554464485633315	0.00723432386624098	0.00757758625147321	0.00790724785240531	0.00803154117458294	0.00689321901186537	3.43769812523185e+112
