k	rt_srk	rt_esrk	rt_hb_double_inexact	rt_hb_opt_beta	rt_hb_beta_0.1	rt_hb_beta_0.2	rt_hb_beta_0.3	rt_hb_beta_0.4	rt_hb_beta_0.5	rt_hb_beta_0.6	res_srk	res_esrk	res_hb_double_inexact	res_hb_opt_beta	res_hb_beta_0.1	res_hb_beta_0.2	res_hb_beta_0.3	res_hb_beta_0.4	res_hb_beta_0.5	res_hb_beta_0.6
3201	0.029954522	0.095722304	0.0459518120000001	0.115425363	0.038809039	0.030753674	0.0293964770000001	0.029662775	0.031745196	0.029226421	0.0170464809282732	0.00147420852294003	3.33263898976805e-06	3.5568665688008e-05	0.0116798849699829	0.00813487044329065	0.00472796237842856	0.00916535225395666	0.126882649345859	0.553686440175333
3301	0.030919573	0.098072053	0.0473719540000001	0.119092645	0.040047523	0.0319396349999999	0.0304784490000001	0.030739429	0.032838317	0.030249499	0.0160479719194004	0.00120789295965766	2.5252480498853e-06	2.43488996091197e-05	0.0108977581527972	0.0075928033272812	0.00428557979292979	0.00650617010513497	0.125074752310893	0.555999050100056
3401	0.031641349	0.099740082	0.0485699940000001	0.122225945	0.041134038	0.0329389969999999	0.0314222870000001	0.031691976	0.033780891	0.031230652	0.0154467131067328	0.00132699773915398	1.10025333626055e-06	2.45595073244448e-05	0.010476359891884	0.00725288569432156	0.00405455134727175	0.00632889410529998	0.124377649771207	0.531899371596052
3501	0.032385587	0.100905356	0.049765728	0.125341131	0.042205106	0.0340090219999999	0.0323932880000001	0.032656749	0.034716248	0.032170181	0.0146708340502654	0.00150942310820911	8.74069281247463e-07	1.58594855706859e-05	0.00988724714062272	0.00693207073948451	0.0038959610523367	0.00471313206402732	0.120523175171614	0.640572098969501
3601	0.033124098	0.101804035	0.050959902	0.128372939	0.043252789	0.0349468779999999	0.0333149880000001	0.03359177	0.035628754	0.03307361	0.0135454378334491	0.00138150721781756	3.88278260464427e-07	1.43881058578608e-05	0.00872566876920809	0.00599337654438656	0.00332280061782275	0.00389580913740553	0.11979123853995	0.658633356624985
3701	0.033804642	0.103101511	0.052075781	0.131190908	0.044294279	0.0358680459999999	0.0342278410000001	0.03447945	0.036513205	0.033953607	0.00989222710710477	0.00111603849793553	4.1646163933017e-07	1.00199473604576e-05	0.00702563734817253	0.00470091733484587	0.0025124610201415	0.00279019903682703	0.118650445905391	0.682693019998677
3801	0.034494209	0.104287615	0.053219079	0.134221372	0.0453237369999999	0.0368012489999999	0.0351397520000001	0.03539816	0.0374322550000001	0.034862936	0.00897039697045706	0.000951636208701535	4.20744815837785e-07	3.28687978856805e-05	0.00641235978369648	0.00425886749527029	0.00224275529377813	0.0026306712365319	0.117005397040235	0.73297891325331
3901	0.035185322	0.105619581	0.054344663	0.13729419	0.046383449	0.037726694	0.0360590000000001	0.036307145	0.0383273210000001	0.035771984	0.00783728874015377	0.000766907518862109	4.20459933270414e-07	4.43535218500463e-05	0.00560170579891311	0.00366331738617812	0.00190006338450696	0.00249039751698449	0.114465970591969	0.650211628534077
4001	0.035896907	0.106547635	0.05549284	0.140277589	0.047471193	0.038656705	0.0370346930000001	0.037222421	0.0392462490000001	0.036704672	0.00688004441880568	0.000754178398004581	3.93321167658906e-07	0.000188595523657126	0.0048962605697992	0.00314516411119072	0.00156965619365614	0.00240508189014086	0.113051780894628	0.589122245838255
4101	0.036556241	0.107584746	0.056600821	0.142993263	0.048463581	0.039555732	0.0379295190000001	0.038093603	0.040121508	0.037570597	0.00647264632934068	0.000600104789220063	1.1461792643239e-06	6.5189291264905e-05	0.00440546648353	0.00272717751938134	0.00132981447916363	0.00235528637118875	0.112997015259219	0.597022220830183
4201	0.037243575	0.108420569	0.057726367	0.145939822	0.049473961	0.040470592	0.0388218230000001	0.038985163	0.0410630110000001	0.0384832559999999	0.00635681512030263	0.000459269293168492	1.03233387140703e-06	9.69035407724188e-06	0.00436279819807912	0.00271681324171753	0.00132991503141387	0.00177586671471138	0.112248003730084	0.594121556580196
4301	0.038064324	0.109895011	0.05898489	0.149149954	0.050614379	0.041422152	0.039831319	0.039901829	0.0420159900000001	0.039385781	0.00620005272917026	0.000419831870860913	3.48724641941282e-07	1.58368160098693e-05	0.00423226872563532	0.00261500496908794	0.0012733311545095	0.0017814861487201	0.111285759174666	0.573188082883335
4401	0.038755585	0.111165119	0.0600977	0.152045395	0.051669066	0.04233653	0.040754025	0.040808448	0.0428985780000001	0.040307233	0.00556514409564564	0.000433322668529701	3.09798061501984e-07	3.75770967943631e-06	0.00368852947593957	0.00219386519290242	0.0010164949570977	0.00169114054589437	0.109964474412066	0.600252723060683
4501	0.039436151	0.112469229	0.061193652	0.154841781999999	0.052689646	0.043255727	0.041644527	0.041690941	0.0437756980000001	0.041193667	0.00463543309823549	0.000409260933274154	2.82413736065717e-07	3.85590189317712e-06	0.00309027693868569	0.00185160523019951	0.000866621642786185	0.001609254509962	0.10990339561255	0.669133566947024
4601	0.040327959	0.113778853	0.0626442449999999	0.158829599999999	0.053930073	0.044548036	0.042690508	0.0427998769999999	0.0448455660000001	0.042172483	0.00437276805373352	0.000421380356629772	6.53184305799847e-07	9.34344781911104e-06	0.00286608543591976	0.00167438992676499	0.000756304421439667	0.00157145178513212	0.109417221747042	0.61563702933972
4701	0.041070816	0.114732043	0.0638308059999999	0.162019211999999	0.0549831030000001	0.045487056	0.043656109	0.0437037269999999	0.0457497280000001	0.043081962	0.00425745323818804	0.000423160743506229	6.2474563079548e-07	8.4960095234608e-06	0.0027882598285402	0.00163782567993725	0.000744112934670925	0.00137989985798786	0.109063350682456	0.625699499325873
4801	0.041820383	0.115879712	0.0650549719999999	0.165198589999999	0.056066792	0.04647173	0.044628402	0.044665814	0.0467228070000001	0.044030188	0.00377891981024475	0.000402676362400847	6.22763717289632e-07	1.03913946580854e-05	0.00245123166059264	0.00140512448422712	0.000614400830613049	0.000894357732218008	0.108309057945809	0.635688811883073
4901	0.042534237	0.116916815	0.0662647779999999	0.168279865999999	0.0571281300000001	0.047431756	0.04556753	0.045606939	0.0476487740000001	0.0449703	0.00376493390249995	0.000395780903168708	7.08347992852446e-07	8.54816391358266e-06	0.00243092727255613	0.00138846871663706	0.00060320212155682	0.000751312935841815	0.106166503195701	0.602338769062547
5001	0.043273531	0.117914824	0.0674639199999999	0.171337566999999	0.058179523	0.04837137	0.046530101	0.046533764	0.048562529	0.045897805	0.00305592489817687	0.000397698777250302	6.28788062823359e-07	8.84241143967841e-06	0.00195326638566475	0.00110628830724048	0.00047994903507493	0.000737037870394155	0.106021387556516	0.598764369516931
5101	0.0439727320000001	0.118890791	0.0685914709999999	0.174398858999999	0.0592017320000001	0.0492983359999999	0.047440628	0.047441659	0.049459578	0.046789051	0.00295383152338282	0.000388367419876561	6.39424754126527e-07	7.62339461038395e-05	0.00187361128194287	0.00103958745977285	0.00043123865417188	0.000693484555747857	0.102808749932071	0.644526569507149
5201	0.0446963010000001	0.119694785	0.0697667839999999	0.177549992999999	0.0602200660000001	0.0502606129999999	0.048362477	0.048356884	0.050363642	0.04768683	0.00281109284073333	0.000266146412819243	1.63083943276319e-07	3.96956744030511e-05	0.00177229027010781	0.0009782581500702	0.000407470599175304	0.000553207056690437	0.10149435016776	0.645814918911107
5301	0.0453449230000001	0.120773624	0.070868101	0.180213658999999	0.0611975160000001	0.0511552319999999	0.049243875	0.049239368	0.051243063	0.048561592	0.00263462400305195	0.000248926777843185	2.82435799052308e-07	4.08595831135169e-05	0.00167003458783262	0.000931288188406055	0.000395031420314226	0.000508291672916911	0.101024967197483	0.63601499329173
5401	0.0460079560000001	0.122017468	0.072004474	0.183034918999999	0.0621973910000001	0.0520697979999999	0.050135348	0.050134262	0.052131297	0.049454774	0.00232320566078407	0.000267843137448959	2.80895540655973e-07	3.89122395175946e-05	0.00144050923036011	0.000781018465283226	0.00031766926577202	0.000492352703841928	0.101202480677846	0.625591023526491
5501	0.0466533630000001	0.122998901	0.0730915279999999	0.185705311999999	0.0631821170000001	0.0529682549999999	0.051013668	0.051011016	0.05301418	0.050324447	0.00226306679664086	0.000261273196120129	8.89377738481756e-07	3.88747838401189e-05	0.00140321147908295	0.000761653123980595	0.000311590883436263	0.000481812384515035	0.099497761031634	0.608437548402499
5601	0.0472982270000001	0.123950869	0.0741912189999999	0.188474230999999	0.0641601020000001	0.0538869739999999	0.051892849	0.051888833	0.053883168	0.051191495	0.00206738281063821	8.06568121093448e-05	2.92370093891789e-07	3.88824487524715e-05	0.00126631655998834	0.000686028397650667	0.000285800573405628	0.000479688546976185	0.0989305937734511	0.617808471987427
5701	0.0479929460000001	0.124749997	0.0752936959999999	0.191341569999999	0.0651544260000001	0.0548255239999999	0.0527927840000001	0.052770237	0.054757848	0.052071853	0.0017718959913596	6.4926047634282e-05	2.54908607629961e-07	1.32085136067587e-05	0.00108044298499142	0.000584369307934367	0.00024637942218262	0.000475926103865282	0.0989241154713398	0.615244885609975
5801	0.0486402880000001	0.125815828	0.076377437	0.194051848999999	0.06618336	0.0557043039999999	0.0536477390000001	0.053625355	0.055601356	0.052915641	0.00172160638685235	5.20874152607715e-05	2.88279592354876e-07	0.000209404952186206	0.00104745095781736	0.000565613102720836	0.000238486093556383	0.000387398402617535	0.0941022652251596	0.620740717133501
5901	0.0492859830000001	0.126831376	0.07743601	0.196596502999999	0.067137465	0.0565938889999999	0.0544921390000001	0.054455221	0.056426495	0.053746483	0.00166396006331468	4.98131189867561e-05	2.64558554471736e-07	6.00252138027587e-06	0.00100114634425597	0.000529673946573685	0.000217391256784365	0.000383405900175305	0.0958574443857055	0.640834226425325
6001	0.0498892710000001	0.1275286	0.0784409279999999	0.199076910999999	0.068046884	0.0574356219999999	0.0553120630000001	0.055262397	0.057228663	0.05455156	0.00153558315572891	4.96540336787897e-05	2.55884778338222e-07	5.25834106868577e-06	0.000897258509972587	0.0004543142258661	0.000178179528694373	0.000343895417754394	0.093730151121629	0.692384391218973
6101	0.0506354380000001	0.128623215	0.079670777	0.201959196999999	0.069139265	0.0584309589999998	0.0561666740000001	0.056103882	0.058043133	0.055340378	0.00143778660665374	4.84320086954949e-05	7.21386824730426e-07	1.26728048401408e-05	0.000849532549773264	0.000427684926358156	0.00016384977231723	0.000328574330950786	0.0942875265559116	0.602795361693518
6201	0.0511959560000001	0.129685866	0.0806803549999998	0.204296404999999	0.069977308	0.0592232309999998	0.0568695010000001	0.056858532	0.058735001	0.056026227	0.00137199080137437	4.64067264737534e-05	6.40176530240754e-07	5.49255873969287e-06	0.00079569834865641	0.000393201167969438	0.000143599588052712	0.00023375251052381	0.0939963552668982	0.487010269954327
6301	0.0517521990000001	0.130810348	0.0816195739999998	0.206696054999999	0.07087312	0.0599996169999998	0.0576093530000001	0.057591861	0.059499808	0.056763245	0.00138278801344504	3.22178671808599e-05	6.37895711334391e-07	1.17529162913583e-05	0.000804090423836954	0.000398807622631305	0.000146372810906279	0.000219113737514254	0.0921764093354676	0.520324746655452
6401	0.0523337020000001	0.13163738	0.0825599699999998	0.209178359999999	0.071708851	0.0608111479999998	0.0583510590000001	0.058320813	0.060264046	0.0574955079999999	0.00138685700734103	2.51089189935624e-05	6.45965247551772e-07	5.09937019511927e-06	0.000797809921169813	0.000396770286466788	0.000146226037562002	0.000211254170412625	0.0913499043038958	0.52361476417249
6501	0.0528995710000001	0.132676949	0.0835496049999998	0.211710568999999	0.072826409	0.0616630889999998	0.0592394780000001	0.059151968	0.061051513	0.05825365	0.00139763573541493	2.80794204709067e-05	5.0843644799141e-07	5.16247449191734e-06	0.000800622282189925	0.000398695317794684	0.000147129637495679	0.00020795838170836	0.0907071533879879	0.526024175598024
6601	0.0535499550000001	0.13381988	0.0845909129999998	0.214365069999999	0.0737613960000001	0.0624711789999998	0.0600286550000001	0.059940474	0.061861427	0.0591205889999999	0.00142566807383433	1.73298413922709e-05	1.26160810386752e-07	2.14999883225961e-05	0.000819818066869917	0.000410490420982406	0.00015225011148405	0.000206691546012144	0.0866430729548355	0.472334683829661
6701	0.0542119590000001	0.135157966	0.0855789489999998	0.216975529999999	0.074656674	0.0633527119999999	0.0608043300000001	0.06076717	0.062636763	0.0598850579999999	0.000957411826189252	1.30815194252542e-05	1.74049657978372e-07	0.000156831818726485	0.000535409450344162	0.000259131135013802	9.44697340267913e-05	0.000202912670450818	0.0865680579564314	0.506167330157404
6801	0.0547772520000001	0.136313839	0.0866079039999998	0.219526886999999	0.075494482	0.0641019489999998	0.0615401670000001	0.061495218	0.0633849110000001	0.0606062099999999	0.00088802719576784	1.16477256112617e-05	1.58201485698929e-07	7.57663710999187e-06	0.000501222474886776	0.000249394161091494	9.33187850500051e-05	0.000142268862118456	0.0852741612003741	0.572326918362512
6901	0.0553942420000001	0.13774413	0.0876159639999998	0.222200314999999	0.076417765	0.0649011509999997	0.0623147900000001	0.062363167	0.064195025	0.061382747	0.000834299593586562	1.07834434508839e-05	1.77836038958775e-07	0.000573102554540022	0.000461638849790011	0.000230018793716801	8.7248167756221e-05	0.000131344739469271	0.083780946588642	0.566441700447621
7001	0.0559757500000001	0.138692884	0.0885840229999997	0.224704747999999	0.077317497	0.0656953619999998	0.0630941490000001	0.063153529	0.06497623	0.062150168	0.000721909940486737	1.15516159394552e-05	3.28172577474679e-07	0.000752838792742312	0.000381315062317184	0.000178368403386068	6.22907618449605e-05	0.000124959446687944	0.0807688040338392	0.380100337941169
7101	0.0565018320000001	0.139435586	0.0894840619999998	0.226852264	0.07811732	0.0664388929999998	0.0638209120000001	0.0638748109999999	0.0656937479999999	0.062866348	0.000688610159579479	9.64572069355431e-06	3.30907605777384e-07	0.000751750828593815	0.000359635046595792	0.000165465418707295	5.65149135142437e-05	0.000116210672383571	0.0791468744226917	0.347363252834486
7201	0.0570230520000001	0.140166127	0.0903764269999997	0.228924677999999	0.078930275	0.0671804989999998	0.0645488720000001	0.0646021529999998	0.0664132209999999	0.063584968	0.000661909970336445	7.51597746302349e-06	4.30625876538021e-07	0.000483345430509855	0.000341551475269923	0.000153949646934288	5.07527747299259e-05	0.000114679798191018	0.0785329163491348	0.376065443757208
7301	0.0575963800000001	0.141052285	0.0912846619999998	0.231121078999999	0.079748661	0.0679620189999998	0.0652736030000001	0.0653255769999998	0.067129739	0.064304516	0.000669393965486589	6.76625182144505e-06	9.99769020606047e-07	0.000464685856415295	0.000345902897358413	0.000157715570419094	5.23264800536398e-05	0.000111365893444609	0.0765227525351854	0.379205219897054
7401	0.0581136820000001	0.142079044	0.0921540759999998	0.233297388999999	0.0805392530000001	0.0686792389999998	0.0659914840000001	0.0660272129999999	0.067925366	0.06499391	0.000583051320583208	6.66204607675178e-06	5.71382372222544e-07	0.000423343557538952	0.00029067131621495	0.000128090545814479	4.09333532204946e-05	0.000110688309060509	0.0753585195189826	0.399401739852987
7501	0.0586655550000001	0.14296454	0.0930582669999998	0.235627657999999	0.0813602740000001	0.0694500569999998	0.066721866	0.0667477179999999	0.068642512	0.065719894	0.000588964588805613	6.73578295963746e-06	5.34511694362722e-07	0.000812028282402608	0.000295435821430277	0.000130234579377406	4.13336077889941e-05	5.14565742756856e-05	0.075199535193804	0.459302168810755
7601	0.0595113840000002	0.144417957	0.0943445679999998	0.239197596	0.0825601680000001	0.0705226969999999	0.067687801	0.0676884219999998	0.069629606	0.0666826700000001	0.0005700976339008	5.94248647953663e-06	5.1652789337299e-07	0.000812011515989672	0.000285621288151464	0.000125686114237064	3.99535379717236e-05	4.55842450324877e-05	0.0748042431826354	0.432182611080817
7701	0.0604428900000002	0.145923438	0.0957393459999997	0.242881007	0.0838685820000001	0.0716052829999999	0.068709038	0.0686920429999999	0.0706020269999999	0.0676219900000001	0.000510797696427288	5.94248647953663e-06	8.31961289355171e-07	0.00081115477269978	0.000253443293069486	0.000110974835773392	3.51804713355158e-05	4.31933928246204e-05	0.0745032795221578	0.522749652622061
7801	0.0611070200000001	0.146878146	0.0968474779999998	0.245620346	0.0848617020000001	0.07252876	0.069595907	0.0695626289999998	0.0714613979999999	0.0684782690000001	0.000477426800341712	5.80218760843622e-06	5.04353360338776e-07	9.4053545618629e-06	0.000233152068864221	0.000100533832018719	3.11622185303612e-05	4.18451592014347e-05	0.0742692163009084	0.493326596904495
7901	0.0618025500000002	0.148035173	0.0980208389999998	0.248469526	0.085896759	0.073470546	0.07050492	0.0704741809999998	0.0723681809999999	0.0693866750000002	0.00042568049552919	3.21417719882341e-06	1.36820432723367e-07	1.03637811782864e-05	0.000200236340552338	8.40137698864764e-05	2.48432393614953e-05	4.09994991924309e-05	0.0710996315192459	0.496508171368967
